code,web_name,first_name,second_name,position,team,cost,status,chance_of_playing_next_round,penalties_order,direct_freekicks_order,corners_and_indirect_freekicks_order,xG,xAG,s90,team_name,old_team_name,s90_hist,cbit,recoveries,defcon_multiplier,is_mover,expected_defcon_points,xClean,xPoints
491501,McConnell,James,McConnell,MID,14,45,a,,,,,0.0,0.0,0.0,Liverpool,,,,,1.0,False,0.0,9.206912685583777,0.0
514514,Koumas,Lewis,Koumas,MID,14,50,a,,,,,0.0,0.0,0.0,Liverpool,,,,,1.0,False,0.0,9.206912685583777,0.0
561245,Rodríguez,Álvaro,Rodríguez,FWD,3,60,a,,,,,0.0,0.0,0.0,Bournemouth,,,,,1.0,False,0.0,8.530421646629756,0.0
570241,Ji-soo,Kim,Ji-soo,DEF,4,45,a,,,,,0.0,0.0,0.0,Brentford,,,,,1.0,False,0.0,8.020973864032173,0.0
204822,O.Richards,Omar,Richards,DEF,18,40,a,,,,,0.0,0.0,0.0,Nott'm Forest,,,,,1.0,False,0.0,6.91644527595093,0.0
436893,J.Araujo,Julián,Araujo Zúñiga,DEF,3,45,a,,,,,0.0,0.0,0.0,Bournemouth,,,,,1.0,False,0.0,8.530421646629756,0.0
499721,Moore,Mikey,Moore,MID,19,50,a,,,,,0.0,0.0,0.0,Spurs,,,,,1.0,False,0.0,8.799469388318785,0.0
445044,Kulusevski,Dejan,Kulusevski,MID,19,65,i,0.0,,,,0.0,0.0,0.0,Spurs,,,,,1.0,False,0.0,8.799469388318785,0.0
477547,Hjelde,Leo Fuhr,Hjelde,DEF,20,40,a,,,,,0.0,0.0,0.0,Sunderland,,,,,1.0,False,0.0,7.765504479579292,0.0
93605,Meunier,Thomas,Meunier,DEF,20,45,a,,,,,0.0,0.0,0.0,Sunderland,,,,,1.0,False,0.0,7.765504479579292,0.0
548308,Phillips,Ashley,Phillips,DEF,19,45,a,,,,,0.0,0.0,0.0,Spurs,,,,,1.0,False,0.0,8.799469388318785,0.0
204561,Schlager,Xaver,Schlager,MID,18,50,a,,,,,0.0,0.0,0.0,Nott'm Forest,,,,,1.0,False,0.0,6.91644527595093,0.0
538638,Bindon,Tyler,Bindon,DEF,18,40,a,,,,,0.0,0.0,0.0,Nott'm Forest,,,,,1.0,False,0.0,6.91644527595093,0.0
565297,Mateo Joseph,Mateo,Joseph Fernández-Regatillo,FWD,13,45,a,,,,,0.0,0.0,0.0,Leeds,,,,,1.0,False,0.0,8.629769008873161,0.0
519440,Lucky,Wellity,Lucky,DEF,14,40,a,,,,,0.0,0.0,0.0,Liverpool,,,,,1.0,False,0.0,9.206912685583777,0.0
606702,Jacquet,Jeremy,Jacquet,DEF,14,50,a,100.0,,,,0.0,0.0,0.0,Liverpool,,,,,1.0,False,0.0,9.206912685583777,0.0
647681,Leoni,Giovanni,Leoni,DEF,14,40,i,0.0,,,,0.0,0.0,0.0,Liverpool,,,,,1.0,False,0.0,9.206912685583777,0.0
214285,Tsimikas,Kostas,Tsimikas,DEF,14,50,a,,,,,0.0,0.0,0.0,Liverpool,,,,,1.0,False,0.0,9.206912685583777,0.0
649208,Monga,Jeremy,Monga,MID,15,50,a,,,,,0.0,0.0,0.0,Man City,,,,,1.0,False,0.0,11.180431996478585,0.0
155405,Phillips,Kalvin,Phillips,MID,15,50,a,,,,,0.0,0.0,0.0,Man City,,,,,1.0,False,0.0,11.180431996478585,0.0
522047,Muharemović,Tarik,Muharemović,DEF,13,50,a,,,,,0.0,0.0,0.0,Leeds,,,,,1.0,False,0.0,8.629769008873161,0.0
462635,Gelhardt,Joe,Gelhardt,MID,13,50,a,,,,,0.0,0.0,0.0,Leeds,,,,,1.0,False,0.0,8.629769008873161,0.0
616222,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,DEF,15,45,a,,,,,0.0,0.0,0.0,Man City,,,,,1.0,False,0.0,11.180431996478585,0.0
242313,Mingueza,Oscar,Mingueza,DEF,8,45,a,,,,,0.0,0.0,0.0,Crystal Palace,,,,,1.0,False,0.0,7.824994251799617,0.0
536694,M.França,Matheus,França de Oliveira,MID,8,50,a,,,,,0.0,0.0,0.0,Crystal Palace,,,,,1.0,False,0.0,7.824994251799617,0.0
610799,Vuskovic,Luka,Vušković,DEF,5,50,a,,,,,0.0,0.0,0.0,Brighton,,,,,1.0,False,0.0,9.236033102101386,0.0
490881,Collyer,Toby,Collyer,MID,16,50,a,,,,,0.0,0.0,0.0,Man Utd,,,,,1.0,False,0.0,10.119135800339231,0.0
596047,Obi,Chido,Obi,FWD,16,45,a,,,,,0.0,0.0,0.0,Man Utd,,,,,1.0,False,0.0,10.119135800339231,0.0
577974,Amass,Harry,Amass,DEF,16,40,a,,,,,0.0,0.0,0.0,Man Utd,,,,,1.0,False,0.0,10.119135800339231,0.0
176297,Rashford,Marcus,Rashford,MID,16,70,a,,,,,0.0,0.0,0.0,Man Utd,,,,,1.0,False,0.0,10.119135800339231,0.0
700308,Yohanna,Zadok,Yohanna,MID,5,50,a,,,,,0.0,0.0,0.0,Brighton,,,,,1.0,False,0.0,9.236033102101386,0.0
487117,Ferguson,Evan,Ferguson,FWD,5,50,i,0.0,,,,0.0,0.0,0.0,Brighton,,,,,1.0,False,0.0,9.236033102101386,0.0
450542,J.Rak-Sakyi,Jesurun,Rak-Sakyi,MID,8,50,a,,,,,0.0,0.0,0.0,Crystal Palace,,,,,1.0,False,0.0,7.824994251799617,0.0
438464,Doucouré,Cheick,Doucouré,MID,8,50,a,,,,,0.0,0.0,0.0,Crystal Palace,,,,,1.0,False,0.0,7.824994251799617,0.0
220362,Disasi,Axel,Disasi,DEF,6,45,a,,,,,0.0,0.0,0.0,Chelsea,West Ham,13.933333333333334,88.0,32.0,0.9079110675941636,True,0.0,8.232687211215962,0.0
620109,Palestra,Marco,Palestra,DEF,6,55,a,,,,,0.0,0.0,0.0,Chelsea,,,,,1.0,False,0.0,8.232687211215962,0.0
499300,Aznou,Adam,Aznou,DEF,9,40,a,,,,,0.0,0.0,0.0,Everton,,,,,1.0,False,0.0,7.837359265165153,0.0
454490,Svoboda,Michael,Svoboda,DEF,5,50,a,,,,,0.0,0.0,0.0,Brighton,,,,,1.0,False,0.0,9.236033102101386,0.0
517052,N.Jackson,Nicolas,Jackson,FWD,6,65,a,,,,,0.0,0.0,0.0,Chelsea,,,,,1.0,False,0.0,8.232687211215962,0.0
593117,Quenda,Geovany,Quenda,MID,6,55,d,75.0,,,,0.0,0.0,0.0,Chelsea,,,,,1.0,False,0.0,8.232687211215962,0.0
503037,Emegha,Emmanuel,Emegha,FWD,6,50,d,75.0,,,,0.0,0.0,0.0,Chelsea,,,,,1.0,False,0.0,8.232687211215962,0.0
75115,Wilson,Callum,Wilson,FWD,4,55,a,,,,,0.0,0.0,0.0,Brentford,West Ham,13.71111111111111,14.0,27.0,1.017618998873394,True,0.0,8.020973864032173,0.0
636852,Steur,Sean,Steur,MID,17,50,a,,,,,0.0,0.0,0.0,Newcastle,,,,,1.0,False,0.0,8.410057112543342,0.0
611665,Touré,Bazoumana,Touré,MID,17,60,a,,,,,0.0,0.0,0.0,Newcastle,,,,,1.0,False,0.0,8.410057112543342,0.0
451490,Costinha,João Pedro,Loureiro da Costa,DEF,5,45,a,,,,,0.0,0.0,0.0,Brighton,,,,,1.0,False,0.0,9.236033102101386,0.0
469247,Iling Jr,Samuel,Iling-Junior,MID,2,50,a,,,,,0.0,0.0,0.0,Aston Villa,,,,,1.0,False,0.0,8.550649221096654,0.0
439509,Tzolis,Christos,Tzolis,MID,1,65,a,,,,,0.0,0.0,0.0,Arsenal,,,,,1.0,False,0.0,15.890859257734549,0.0
614071,Manzambi,Johan,Manzambi,MID,2,60,a,,,,,0.0,0.0,0.0,Aston Villa,,,,,1.0,False,0.0,8.550649221096654,0.0
578545,Nedeljkovic,Kosta,Nedeljkovic,DEF,2,40,a,,,,,0.0,0.0,0.0,Aston Villa,,,,,1.0,False,0.0,8.550649221096654,0.0
438098,Fábio Vieira,Fábio,Ferreira Vieira,MID,1,55,a,,,,,0.0,0.0,0.0,Arsenal,,,,,1.0,False,0.0,15.890859257734549,0.0
